1656365,Spanish Chicken and Peppers,"[""2 1/2 lb. assorted small chicken parts (cut breasts into halves)"", ""1 lb. mini sweet peppers"", ""1 1/2 tbsp. oil"", ""1/2 tsp. salt"", ""1/2 tsp. Pepper"", ""1/2 c. light mayonnaise"", ""1 clove garlic, pressed"", ""1/2 tsp. smoked paprika"", ""Baguette, for serving""]","[""Toss chicken and peppers with oil, salt and pepper."", ""Arrange on baking sheet."", ""Roast for 35 minutes or until chicken is cooked (165 degrees F)."", ""Stir together mayonnaise, garlic, and smoked paprika."", ""Serve chicken and peppers with garlic mayo and baguette.""]",www.delish.com/cooking/recipe-ideas/recipes/a44223/spanish-chicken-peppers-recipe/,Recipes1M,"[""chicken"", ""sweet peppers"", ""oil"", ""salt"", ""Pepper"", ""light mayonnaise"", ""clove garlic"", ""paprika""]"
1656377,Pasta with Salmon,"[""1 package frozen asparagus spears"", ""1 package fettuccine or linguine"", ""6 oz. sliced smoked salmon"", ""1 package lemon-dill sauce mix""]","[""Cut each thawed asparagus spear in half."", ""In saucepot, prepare fettuccine as label directs but do not use salt in water."", ""Add asparagus to saucepot with fettuccine during last 2 minutes of cooking to heat through."", ""Meanwhile, slice smoked salmon into 1/4-inch strips."", ""Prepare lemon-dill sauce mix as label directs."", ""Drain fettuccine and asparagus, reserving 1/2 cup cooking water."", ""In large bowl, toss fettuccine and asparagus with lemon-dill sauce, smoked salmon, and reserved pasta cooking water.""]",www.delish.com/recipefinder/pasta-salmon-858,Recipes1M,"[""linguine"", ""salmon"", ""lemon-dill sauce mix""]"
1656385,Olive and Lemon Salsa,"[""2 lemons"", ""2 small navel oranges"", ""1/4 c. pimiento-stuffed olives"", ""2 tbsp. chopped shallot"", ""2 tbsp. chopped fresh parsley leaves"", ""1/2 tsp. sugar"", ""1/4 tsp. coarsely ground black pepper""]","[""Cut peel and white pith from lemons and oranges."", ""Cut fruit into 1/4-inch slices, discarding seeds."", ""Cut slices into 1/2-inch pieces."", ""In small bowl, combine lemon and orange pieces, olives, shallot, parsley, sugar, and black pepper, stirring gently."", ""Cover and refrigerate if not serving right away.Serving size = 1/4 cup""]",www.delish.com/recipefinder/olive-lemon-salsa-2736,Recipes1M,"[""lemons"", ""oranges"", ""pimiento"", ""shallot"", ""parsley"", ""sugar"", ""ground black pepper""]"
1656390,Bok Choy Stir Fry with Beef and Oyster Sauce,"[""1 lb. baby bok choy"", ""1 tbsp. grapeseed or canola oil (or other high flashpoint oil)"", ""1 tbsp. minced or grated fresh ginger"", ""2 clove garlic"", ""1/2 lb. top round beef"", ""3 tbsp. oyster sauce"", ""2 tsp. fish sauce"", ""1/2 medium red bell pepper"", ""2 tbsp. sesame seeds""]","[""Trim ends of bok choy."", ""Wash, pat dry with paper towels, and then set aside."", ""Heat a large skillet or wok over medium-high heat."", ""Add oil, and then add garlic and ginger."", ""Cook for 1-2 minutes, or until soft, and then lay beef slices flat on the pan."", ""Cook each side for 1 minute or until browned."", ""Stir in bok choy and cook for 1 minute, or until bok choy just starts to wilt."", ""Stir in oyster sauce, fish sauce, and bell pepper and cook for about 1 minute or until heated through."", ""Garnish with sesame seeds and serve warm."", ""Looking for more quick and easy recipes?"", ""Check out our quick family-favorites, fast dinners for weeknights, and healthy recipes for less than $3 a serving.""]",www.delish.com/recipefinder/bok-choy-stir-fry-beef-oyster-sauce-recipe-fw0114,Recipes1M,"[""baby bok choy"", ""grapeseed"", ""ginger"", ""clove garlic"", ""beef"", ""oyster sauce"", ""fish sauce"", ""red bell pepper"", ""sesame seeds""]"
1656675,Couscous Stir-Fry,"[""3 small zucchini"", ""1 medium red pepper"", ""1 package mushrooms"", ""1 package couscous"", ""salad oil"", ""1 package frozen no-cholesterol egg substitute"", ""3 tbsp. soy sauce""]","[""Cut each zucchini lengthwise into quarters, then crosswise into 1/4-inch-thick slices."", ""Dice red pepper."", ""Cut each mushroom into quarters."", ""In 2-quart saucepan, heat 2 1/4 cups water to boiling; add couscous; cover and let stand 5 minutes."", ""In 5-quart Dutch oven over medium-high heat, in 1 tablespoon hot salad oil, cook zucchini and red pepper until tender; remove to large bowl."", ""In 1 more tablespoon hot salad oil, cook mushrooms until tender; remove to same bowl."", ""In 1 more tablespoon very hot salad oil, scramble egg substitute into nickel-size pieces."", ""Add couscous and vegetables to scrambled eggs; stir in soy sauce."", ""Spoon into bowl."", ""Garnish with 2 tablespoons chopped green onion if you like.""]",www.delish.com/recipefinder/couscous-stir-fry-1474,Recipes1M,"[""zucchini"", ""red pepper"", ""mushrooms"", ""couscous"", ""salad oil"", ""egg substitute"", ""soy sauce""]"
1656805,Greens and Nectarines with a Honey-Hazelnut Dressing,"[""1 bunch arugula leaves"", ""1 small head butter lettuce"", ""1 small head radicchio"", ""4 endive leaves"", ""3/4 c. vegetable oil"", ""13 c. sherry vinegar"", ""1/4 c. Toasted chopped hazelnuts"", ""1/4 c. honey"", ""1 clove garlic"", ""1/2 tsp. salt"", ""1/4 tsp. ground black pepper"", ""3 medium ripe nectarines""]","[""Prepare the greens: Trim and wash all salad greens."", ""Spin-dry and place in a large serving bowl."", ""Cover and refrigerate until ready to use."", ""Make the dressing: In a food processor or blender, combine vegetable oil, vinegar, hazelnuts, honey, garlic, salt, and pepper to make an emulsion."", ""To serve: Drizzle the dressing over the greens and toss to mix."", ""Arrange nectarines on top.""]",www.delish.com/recipefinder/greens-nectarines-honey-hazelnut-dressing-3622,Recipes1M,"[""arugula"", ""butter lettuce"", ""head radicchio"", ""endive leaves"", ""vegetable oil"", ""sherry vinegar"", ""hazelnuts"", ""honey"", ""clove garlic"", ""salt"", ""ground black pepper"", ""nectarines""]"
1657107,Peanut Butter Cookies,"[""1 1/2 c. all-purpose flour"", ""1 tsp. baking soda"", ""1/4 tsp. salt"", ""1/2 c. unsalted butter"", ""1/2 c. granulated sugar"", ""1/2 c. brown sugar"", ""3/4 c. chunky peanut butter"", ""1 large egg"", ""1 tsp. vanilla extract"", ""3/4 c. peanut butter chips""]","[""Heat oven to 350 degrees F. Line 2 baking sheets with parchment paper."", ""In a bowl, whisk flour, baking soda, and salt."", ""In a large bowl, beat butter, granulated sugar, and brown sugar until well blended."", ""Beat in peanut butter."", ""Beat in egg and vanilla extract."", ""Beat in flour mixture until combined."", ""Stir in chips."", ""Drop dough by slightly rounded 1/4 cupfuls 4 inches apart onto prepared baking sheets."", ""Press a fork into each to make a crosshatch design."", ""Bake 11 to 12 minutes, or until browned at the edges."", ""Let stand 2 minutes on baking sheets before removing to wire rack to cool completely.""]",www.delish.com/recipefinder/peanut-butter-cookies-4476,Recipes1M,"[""flour"", ""baking soda"", ""salt"", ""unsalted butter"", ""sugar"", ""brown sugar"", ""chunky peanut butter"", ""egg"", ""vanilla extract"", ""peanut butter""]"
1657310,Cheese and Bacon Jalapeno Rellenos,"[""4 oz. Philadelphia Cream Cheese"", ""1 c. KRAFT Mexican Style Shredded Four Cheese with a touch of PHILADELPHIA"", ""4 slice OSCAR MAYER bacon"", ""2 tbsp. finely chopped onions"", ""2 tbsp. chopped fresh cilantro"", ""1 clove garlic"", ""18 jalapeno peppers""]","[""Preheat oven to 375 degrees F."", ""Combine all ingredients except peppers; spoon into peppers."", ""Place, filled-sides up, on a baking sheet."", ""Bake 10 minutes or until cheese is melted.""]",www.delish.com/recipefinder/cheese-bacon-jalapeno-rellenos-recipe-kft0411,Recipes1M,"[""Philadelphia Cream Cheese"", ""Four Cheese"", ""bacon"", ""onions"", ""fresh cilantro"", ""clove garlic"", ""peppers""]"
1657423,Sugar Glaze,"[""1 1/2 c. confectioners' sugar""]","[""In a small bowl, mix confectioners' sugar with 2 to 3 tablespoons water until mixture is smooth but thick."", ""Place waxed paper under rack for a quick cleanup."", ""For easy pouring, transfer glaze to a liquid-measuring cup, and drizzle over loaves."", ""Let dry 15 minutes before serving."", ""Makes enough for 2 loaves."", ""Looking for more breakfast recipes?"", ""Start the day with one of our French toast recipes, easy quiche recipes, or breakfast casserole recipes that feed the whole family.""]",www.delish.com/recipefinder/sugar-glaze-recipe-mslo1012,Recipes1M,"[""confectioners""]"
1657604,Black Bean Salsa,"[""1/2 c. cooked corn kernels"", ""2 tbsp. diced green chilies"", ""2 c. cooked black beans"", ""1/2 c. fresh tomatoes, chopped"", ""4 tbsp. olive oil"", ""2 tbsp. chopped fresh cilantro"", ""Juice of 1 lime""]","[""Mix all the ingredients together except for the lime juice."", ""Add the lime juice immediately before serving."", ""To reduce fat and calories, serve with baked tortilla chips, toasted pita triangles, or fresh vegetables.""]",www.delish.com/recipefinder/black-bean-salsa-recipe,Recipes1M,"[""corn kernels"", ""green chilies"", ""black beans"", ""fresh tomatoes"", ""olive oil"", ""fresh cilantro"", ""lime""]"
1657681,Grilled Chicken with Arugula Pesto,"[""1 lb. cherry or Campari tomatoes on the vine"", ""1/4 tsp. kosher salt"", ""1/4 tsp. Black pepper"", ""4 boneless and skinless chicken-breast halves"", ""1/4 tsp. kosher salt"", ""1/4 tsp. Black pepper"", ""2 c. baby arugula"", ""1 c. fresh basil leaves"", ""1/2 c. grated fresh Parmesan cheese"", ""13 c. pine nuts"", ""13 c. olive oil"", ""1/4 c. water"", ""1/2 tsp. kosher salt""]","[""Heat oven to 450 degrees F. Heat a stovetop grill pan over medium heat."", ""Roasted tomatoes: Place tomatoes on a baking sheet lined with parchment paper or foil; lightly coat with olive oil cooking spray and season with salt and pepper."", ""Roast tomatoes 10 to 12 minutes or until lightly charred and softened."", ""Chicken: Meanwhile, lightly coat chicken breasts with cooking spray and season with salt and pepper."", ""Grill 4 minutes per side or until just cooked through."", ""Remove to a plate; loosely cover with foil and let rest."", ""Arugula pesto: Put pesto ingredients in a food processor and pulse until smooth (makes 1 1/4 cups)."", ""Place chicken on plates and drizzle each with 2 tablespoons pesto."", ""Serve with roasted tomatoes."", ""Store remaining pesto in the refrigerator for up to one week.""]",www.delish.com/recipefinder/grilled-chicken-arugula-pesto-recipe-rbk0911,Recipes1M,"[""cherry"", ""kosher salt"", ""Black pepper"", ""kosher salt"", ""Black pepper"", ""baby arugula"", ""fresh basil"", ""Parmesan cheese"", ""nuts"", ""olive oil"", ""water"", ""kosher salt""]"
1657702,Curried Chicken Breasts With Walnut-Raisin Sauce,"[""1 tsp. curry powder"", ""1/4 tsp. ground black pepper"", "".13 tsp. ground cinnamon"", ""all-purpose flour"", ""salt"", ""4 large skinless, boneless chicken-breast halves"", ""salad oil"", ""1 small onion"", ""1 small yellow pepper"", ""1 tsp. chicken-flavor instant bouillon"", ""1 tsp. sugar"", ""1/2 c. walnuts"", ""1/4 c. dark seedless raisins"", ""1/2 small bunch spinach""]","[""On sheet of waxed paper, mix curry powder, black pepper, cinnamon, 2 teaspoons flour, and 1/2 teaspoon salt."", ""Use to coat chicken-breast halves."", ""In 10-inch skillet over medium-high heat, in 1 tablespoon hot salad oil, cook chicken-breast halves, turning them once, until golden brown on both sides and juices run clear when chicken is pierced with a knife, about 6 minutes; remove to plate; keep warm."", ""In drippings remaining in skillet and 1 tablespoon additional hot salad oil, cook onion, yellow pepper, and 1/2 teaspoon salt, stirring occasionally, until the vegetables are golden brown and tender."", ""In cup, with fork, mix bouillon, sugar, 1 tablespoon flour, and 1 cup water until blended; stir chicken-broth mixture, toasted walnuts, and raisins into vegetable mixture in skillet."", ""Over high heat, heat to boiling; boil 1 minute."", ""To serve, arrange spinach leaves on 4 warm dinner plates; top with chicken."", ""Spoon sauce over chicken.""]",www.delish.com/recipefinder/curried-chicken-walnut-raisin-1918,Recipes1M,"[""curry powder"", ""ground black pepper"", ""ground cinnamon"", ""flour"", ""salt"", ""skinless"", ""salad oil"", ""onion"", ""yellow pepper"", ""chicken-flavor"", ""sugar"", ""walnuts"", ""raisins"", ""spinach""]"
1657743,Zucchini and Swiss Frittata,"[""6 large eggs"", ""1/4 c. milk"", ""1/4 tsp. coarsely ground black pepper"", ""1 tsp. olive oil"", ""2 small zucchini"", ""1/4 tsp. salt"", ""1 clove garlic"", ""2 oz. Swiss or Jarlsberg cheese""]","[""Preheat oven to 350 degrees F. Use a nonstick 10-inch skillet with oven-safe handle or cover handle with heavy-duty foil for baking in oven later."", ""Prepare Frittata Mixture: In large bowl, with wire whisk or fork, beat eggs with milk and pepper until blended."", ""Set Frittata Mixture aside."", ""Prepare Zucchini and Swiss Filling: In the skillet, heat oil over medium heat until hot."", ""Add zucchini and salt and cook until tender, about 8 minutes, stirring frequently."", ""Stir in garlic and cook 1 minute."", ""Reduce heat to medium-low."", ""Pour Frittata Mixture over filling in skillet; sprinkle top evenly with cheese."", ""Cook 3 minutes, without stirring, or until egg mixture begins to set around edge."", ""Place skillet in oven and bake 10 to 12 minutes, until frittata is set."", ""To serve, gently slide frittata out of skillet and onto cutting board or platter."", ""Cut into wedges.""]",www.delish.com/recipefinder/zucchini-swiss-frittata-2811,Recipes1M,"[""eggs"", ""milk"", ""ground black pepper"", ""olive oil"", ""zucchini"", ""salt"", ""clove garlic"", ""Swiss""]"
1658071,Frozen Watermelon Slush,"[""3 c. watermelon"", ""1 c. strawberries"", ""2 scoop lemon sorbet"", ""1/4 c. pineapple juice"", ""2 tbsp. lime juice""]","[""Drink your fruit with this easy-to-make smoothie""]",www.delish.com/recipefinder/frozen-watermelon-slush,Recipes1M,"[""watermelon"", ""strawberries"", ""lemon sorbet"", ""pineapple juice"", ""lime juice""]"
1658445,Berry-Banana Smoothie,"[""1/2 c. pomegranate or cranberry juice"", ""2 container mixed-berry yogurt"", ""2 large ripe bananas"", ""1 bag frozen mixed berries""]","[""In a blender, combine all ingredients."", ""Blend until smooth.""]",www.delish.com/recipefinder/berry-banana-smoothie-4333,Recipes1M,"[""pomegranate"", ""mixed-berry yogurt"", ""bananas""]"
1658519,Mom Pan's Creamy Mashed Potatoes,"[""2 lb. russet potatoes"", ""water"", ""1 tbsp. salt"", ""1 tbsp. salt"", ""1 stick unsalted butter"", ""1/2 c. half-and-half"", ""1 tsp. freshly ground white pepper""]","[""In a large saucepan over high heat, cover potatoes with water and 1 tablespoon salt."", ""Bring to boil, then reduce heat to medium-low and simmer until potatoes are tender, about 20 to 25 minutes."", ""Drain well."", ""Place potatoes in an electric mixing bowl with a paddle."", ""Break up potatoes well, then replace paddle with a wire whip."", ""Beat at medium speed until mashed."", ""Add butter and half-and-half slowly and continue to beat potatoes until desired consistency is reached."", ""Season with white pepper and remaining salt."", ""Serve hot.""]",www.delish.com/recipefinder/mom-pans-creamy-mashed-potatoes-recipe-clv1110,Recipes1M,"[""russet potatoes"", ""water"", ""salt"", ""salt"", ""butter"", ""freshly ground white pepper""]"
1659044,Double Blueberry Pancakes,"[""3 c. fresh or frozen"", ""1/4 c. sugar"", ""1 tsp. lemon juice"", ""1 1/4 c. buttermilk"", ""3 tbsp. butter or margarine"", ""1 large egg"", ""1 c. flour"", ""2 tbsp. sugar"", ""2 tsp. baking powder"", ""1/2 tsp. baking soda"", ""1/2 tsp. salt"", ""1 c. blueberries"", ""1 c. blueberries""]","[""To make sauce: In saucepan, combine blueberries, sugar and 3 Tbsp."", ""water; cook over medium heat, stirring, until slightly thickened, 5 to 8 minutes."", ""Remove from heat; stir in lemon juice."", ""Taste and stir in additional sugar or lemon juice, if desired."", ""Keep warm."", ""To make pancakes: In blender, mix buttermilk, butter and egg."", ""Add flour, sugar, baking powder, baking soda and salt; blend until just combined."", ""Gently fold in blueberries."", ""Heat griddle or 12-inch skillet over medium heat until a few drops of water sizzle; brush lightly with oil."", ""Pour batter onto hot griddle, 1/4 cup per pancake."", ""Cook until tops are bubbly and edges look firm."", ""With wide spatula, turn and cook until underside is golden."", ""Transfer to baking sheet (see Seven Short Stack Tricks); keep warm."", ""Repeat with the remaining batter, brushing the griddle with more vegetable oil as necessary."", ""Serve pancakes with blueberry sauce.""]",www.delish.com/recipefinder/double-blueberry-pancakes,Recipes1M,"[""sugar"", ""lemon juice"", ""buttermilk"", ""butter"", ""egg"", ""flour"", ""sugar"", ""baking powder"", ""baking soda"", ""salt"", ""blueberries"", ""blueberries""]"
1659447,Vampire Kiss Martini,"[""1 part raspberry liqueur, Chambord"", ""1 part vodka, Absolut"", ""1 part Champagne, Korbel"", ""Licorice, wax teeth, candy corn, and/or blood orange slice""]","[""In a chilled martini glass, layer raspberry liqueur, vodka, and Champagne."", ""Garnish with licorice, wax teeth, candy corn, and/or blood orange slice.""]",www.delish.com/recipefinder/vampire-martini-halloween-cocktail-recipes,Recipes1M,"[""raspberry liqueur"", ""vodka"", ""orange slice""]"
1659472,Sesame Peanut Noodles,"[""1 piece fresh peeled ginger"", ""2 clove garlic"", ""1/2 c. chunky peanut butter"", ""1/4 c. tahini (sesame seed paste)"", ""1/4 c. natural rice vinegar"", ""3 tbsp. soy sauce"", ""2 tbsp. Asian sesame oil"", ""1 tbsp. hot chili oil"", ""1 tbsp. sugar"", ""13 c. warm water"", ""1 lb. spaghetti"", ""2 tsp. Asian sesame oil"", ""1 small seedless cucumber"", ""2 c. lightly packed fresh cilantro leaves"", ""1 small red bell pepper"", ""4 scallions"", ""1 c. shredded carrots"", ""1/2 c. Chopped peanuts""]","[""Peanut sauce: Mince ginger and garlic in a food processor."", ""Add peanut butter, tahini, vinegar, soy sauce, sesame oil, hot chili oil, and sugar."", ""Process until combined; add water, process until smooth."", ""Noodles: Cook spaghetti according to package directions."", ""Drain; rinse with cold water."", ""Drain well."", ""Toss spaghetti with sesame oil."", ""Add peanut sauce and toss to coat."", ""Add cucumber, cilantro, bell pepper, scallions, and carrots; toss to combine."", ""Sprinkle with peanuts to serve.""]",www.delish.com/recipefinder/sesame-peanut-noodles-rbk0510-recipe,Recipes1M,"[""ginger"", ""clove garlic"", ""chunky peanut butter"", ""tahini"", ""natural rice vinegar"", ""soy sauce"", ""Asian sesame oil"", ""hot chili oil"", ""sugar"", ""water"", ""spaghetti"", ""Asian sesame oil"", ""cucumber"", ""cilantro"", ""red bell pepper"", ""scallions"", ""carrots"", ""peanuts""]"
1659549,Leaner Meatballs,"[""13 c. water"", ""1 1/2 c. fresh bread crumbs"", ""1 lb. lean ground beef"", ""1 lb. lean ground turkey meat"", ""2 large egg whites"", ""13 c. freshly grated romano or parmesan cheese"", ""3 tbsp. grated onion"", ""2 tbsp. chopped fresh parsley"", ""1 clove garlic"", ""1 tsp. salt"", ""1/4 tsp. coarsely ground black pepper""]","[""Preheat oven to 425 degrees F. Line 15 1/2-inch by 10 1/2-inch jelly roll pan with foil and lightly grease."", ""In large bowl, pour water over bread crumbs."", ""With hands, toss until bread is evenly moistened."", ""Add ground beef, ground turkey, egg whites, Romano, onion, parsley, garlic, salt, and pepper; with hands, combine just until well blended but not overmixed."", ""Shape mixture into twenty-four 2-inch meatballs (for easier shaping, use slightly wet hands), handling meat as little as possible."", ""Arrange meatballs in prepared pan and bake until lightly browned and cooked through, 15 to 20 minutes."", ""Makes 24 meatballs.Nutritional information is based on one meatball.""]",www.delish.com/recipefinder/leaner-meatballs,Recipes1M,"[""water"", ""bread crumbs"", ""lean ground beef"", ""lean ground turkey meat"", ""egg whites"", ""parmesan cheese"", ""onion"", ""parsley"", ""clove garlic"", ""salt"", ""ground black pepper""]"
1659667,No-Bake Chocolate and Peanut Butter Oatmeal Bars,"[""Vegetable oil cooking spray"", ""9 oz. chocolate wafers"", ""1 1/2 c. old-fashioned oats"", ""1 1/4 c. confectioners' sugar"", ""1/4 tsp. Coarse salt"", ""5 oz. unsalted butter"", ""1 c. chunky peanut butter"", ""3/4 c. smooth peanut butter"", ""3 tbsp. smooth peanut butter"", ""10 oz. semisweet chocolate"", ""1 1/2 oz. milk chocolate""]","[""Coat a 9- by 13-inch baking dish with cooking spray."", ""Line with parchment, leaving a 2-inch overhang on the 2 long sides."", ""Combine wafers, oats, sugar, and salt in a large bowl."", ""Melt butter in a medium saucepan over medium heat, then add chunky peanut butter and 3/4 cup smooth peanut butter, whisking until well combined."", ""Add peanut butter mixture to wafer mixture, stirring until combined."", ""Transfer to baking dish, and use the bottom of a measuring cup or an offset spatula to firmly press mixture into an even layer."", ""Refrigerate for 30 minutes."", ""Pour melted semisweet chocolate over chilled mixture and, using an offset spatula, spread into a thin layer that covers the entire surface."", ""Refrigerate until hardened, at least 15 minutes."", ""Heat remaining 3 tablespoons smooth peanut butter in a small saucepan until runny."", ""Drizzle peanut butter over chilled chocolate."", ""Drizzle melted milk chocolate over peanut butter."", ""Refrigerate until hardened, about 15 minutes."", ""Use parchment to lift out chilled block of bars."", ""Run a sharp knife under hot water, dry well, and cut into 24 squares, wiping knife between cuts."", ""Let bars stand at room temperature for 10 minutes before serving."", ""(Sliced bars can be refrigerated for up to 1 week or frozen for up to 1 month.)"", ""Looking for more dessert ideas?"", ""Check out our homemade chocolate chip cookie recipes, apple pie recipes, and chocolate cake recipes.""]",www.delish.com/recipefinder/no-bake-chocolate-peanut-butter-oatmeal-bars-mslo0313,Recipes1M,"[""Vegetable oil cooking spray"", ""chocolate wafers"", ""old-fashioned oats"", ""confectioners"", ""salt"", ""unsalted butter"", ""chunky peanut butter"", ""smooth peanut butter"", ""smooth peanut butter"", ""semisweet chocolate"", ""milk chocolate""]"
1659754,Chilled Beet-Carrot Soup,"[""1 package red beets"", ""1 1/2 c. carrot juice"", ""1/2 tsp. lemon peel"", ""2 tbsp. fresh lemon juice"", ""1/4 c. sour cream"", ""1/2 tsp. salt"", ""1 tsp. fresh dill leaves"", ""1 tsp. sour cream""]","[""In blender, puree beets, carrot juice, grated lemon peel, fresh lemon juice, 1/4 cup sour cream, and 1/2 teaspoon salt until very smooth."", ""Divide among 4 bowls; garnish each with 1 teaspoon chopped fresh dill leaves and 1 teaspoon sour cream.""]",www.delish.com/recipefinder/chilled-beet-carrot-soup-recipe-ghk0712,Recipes1M,"[""red beets"", ""carrot juice"", ""lemon peel"", ""lemon juice"", ""sour cream"", ""salt"", ""dill"", ""sour cream""]"
1660059,Broiled Shrimp Vermouth,"[""12 wooden skewers"", ""1/2 c. dry vermouth"", ""1/4 c. soy sauce"", ""1/4 c. freshly grated ginger"", ""1 clove garlic"", ""36 large shrimp"", ""2 tbsp. olive oil"", ""Chopped chives""]","[""Soak skewers in water for at least 30 minutes."", ""Combine vermouth, soy sauce, ginger, and garlic in a bowl."", ""Add shrimp and toss to coat."", ""Cover and marinate, 20 minutes to 1 hour."", ""Preheat broiler with rack 5 to 6 inches away from heat."", ""Drain shrimp and skewers; discard marinade."", ""Thread shrimp on skewers and brush with oil, dividing evenly."", ""Place on a foil-lined baking sheet."", ""Broil, until cooked through, 2 to 3 minutes per side."", ""Serve sprinkled with chives.""]",www.delish.com/recipefinder/broiled-shrimp-vermouth-recipe-clx0215,Recipes1M,"[""wooden skewers"", ""soy sauce"", ""freshly grated ginger"", ""clove garlic"", ""shrimp"", ""olive oil"", ""chives""]"
1660084,Celery-Root Soup with Truffled Croutons,"[""3 tbsp. olive oil"", ""3 slice sourdough bread"", ""1 tbsp. chopped parsley"", ""1 tbsp. truffle oil"", ""1 medium onion"", ""2 clove garlic"", ""1 large celery root"", ""4 c. vegetable broth"", ""1/2 c. heavy cream"", ""1 tsp. salt"", ""1/2 tsp. Freshly ground pepper""]","[""In a large pan over medium-high heat, heat 2 tablespoons olive oil."", ""Add bread cubes and saute until crisp and golden on all sides, about 6 minutes."", ""Transfer to a medium bowl and toss with parsley and truffle oil."", ""In a medium pot over medium heat, heat remaining olive oil."", ""Add onion and garlic and cook until soft, about 5 minutes."", ""Add celery root and vegetable broth; increase heat to high, and bring to a boil."", ""Reduce heat to low and cook until celery root is tender, 15 to 20 minutes."", ""Using an immersion blender, puree soup until smooth."", ""Stir in cream and season with salt and pepper."", ""Divide soup among 4 bowls and garnish with reserved croutons and additional truffle oil."", ""Season with additional salt and pepper, if desired.""]",www.delish.com/recipefinder/celery-root-soup-truffled-croutons-recipe-clv0313,Recipes1M,"[""olive oil"", ""bread"", ""parsley"", ""truffle oil"", ""onion"", ""clove garlic"", ""celery root"", ""vegetable broth"", ""heavy cream"", ""salt"", ""Freshly ground pepper""]"
1660094,Green Beans with Bacon,"[""salt"", ""Freshly ground pepper"", ""2 1/4 lb. fresh green beans"", ""4 slice bacon"", ""2 medium shallots"", ""1/4 c. chopped pecans"", ""6 tbsp. white-wine vinegar"", ""1 1/2 tbsp. sugar""]","[""In a large pot over high heat, bring 2 1/2 quarts salted water to a boil."", ""Working in batches, add green beans and cook 2 minutes per batch."", ""Transfer to a bowl."", ""Set aside."", ""In a large pan over medium heat, cook bacon until crisp, about 7 minutes."", ""Transfer to a paper-towel-lined plate; set aside."", ""Saute shallots for 2 minutes; add pecans and cook for 1 minute."", ""Remove pan from heat; add vinegar and sugar, stirring until sugar dissolves."", ""Add reserved green beans to pan; cook over low heat until heated through, about 4 minutes."", ""Season with salt and pepper."", ""Transfer to a dish; top with reserved bacon.""]",www.delish.com/recipefinder/green-beans-bacon-recipe-clv1112,Recipes1M,"[""salt"", ""Freshly ground pepper"", ""fresh green beans"", ""bacon"", ""shallots"", ""pecans"", ""white-wine vinegar"", ""sugar""]"
1660132,Vietnamese-Style Lettuce Cups,"[""2 clove garlic"", ""1 tbsp. fresh ginger"", ""2 red or green chiles"", ""1 tbsp. peanut oil"", ""1 lb. ground pork"", ""2 tsp. finely grated lime zest"", ""1/4 c. fish sauce"", ""1/4 c. fresh lime juice"", ""1 tbsp. superfine sugar or granulated sugar"", ""12 small iceberg, Bibb, or Boston lettuce leaves"", ""5 radishes"", ""4 small shallots"", ""Fresh mint sprigs"", ""Lime wedges""]","[""In a small bowl, combine garlic, ginger, and half of the chiles."", ""In a large wok or a large, deep skillet, heat oil over high heat."", ""Add garlic mixture and stir-fry 30 seconds to 1 minute."", ""Add pork and cook, stirring constantly, 3 to 4 minutes, until pork begins to brown and is no longer pink."", ""Add lime zest, fish sauce, lime juice, and sugar and cook 2 minutes."", ""Remove from heat; taste to adjust seasonings if necessary."", ""Spoon into lettuce cups; sprinkle with radishes, shallots, mint, and remaining chiles."", ""Serve with lime wedges.""]",www.delish.com/recipefinder/vietnamese-style-lettuce-cups-recipe-rbk0113,Recipes1M,"[""clove garlic"", ""fresh ginger"", ""red"", ""peanut oil"", ""ground pork"", ""lime zest"", ""fish sauce"", ""lime juice"", ""sugar"", ""Bibb"", ""radishes"", ""shallots"", ""mint sprigs"", ""wedges""]"
1660277,Pumpkin Cream-Cheese Frosting,"[""1 package cream cheese"", ""1/4 c. pumpkin puree"", ""1/4 c. unsalted butter"", ""1 tbsp. fresh orange juice"", ""1 tsp. grated orange zest"", ""1/2 tsp. pure vanilla extract"", ""4 c. confectioners' sugar""]","[""Blend the cream cheese, pumpkin puree, butter, orange juice, zest, and vanilla in a large bowl using an electric mixer set at medium speed until smooth."", ""Add the sugar and continue to beat until light and creamy -- about 5 more minutes.""]",www.delish.com/recipefinder/pumpkin-cream-cheese-frosting-4014,Recipes1M,"[""cream cheese"", ""pumpkin puree"", ""unsalted butter"", ""orange juice"", ""orange zest"", ""vanilla"", ""confectioners""]"
1660440,Orange Compote,"[""2 tbsp. thinly sliced blood or navel orange zest (from 1/2 orange)"", ""2 blood or navel oranges"", ""13 c. sugar"", ""Coarse salt"", ""2 tbsp. water""]","[""In a medium saucepan, combine orange zest and slices, sugar, salt, and water; bring to a boil over high."", ""Reduce heat to medium, and simmer, stirring occasionally, until oranges collapse and liquid is syrupy, 12 to 15 minutes."", ""Cool compote to room temperature."", ""Store in an airtight container in the refrigerator, up to 2 weeks.""]",www.delish.com/recipefinder/orange-compote-recipe-mslo1210,Recipes1M,"[""orange zest"", ""oranges"", ""sugar"", ""salt"", ""water""]"
